exchange|confidence_score|al_symbol|sh_symbol|primary_listing|name|sic_sector|figi|scalemarketcap|tradable|sic_description|earnings_announcement|type|symbol|composite_symbol|cik|margin_requirement_long|cusips|share_class_figi|currency|weighted_shares_outstanding|scalerevenue|halt_reason|homepage_url|isin|lot|fama_sector|short_sale_restricted|margin_requirement_short|sic_code|description|industry|sic_industry|status|location|sector|shortable|easy_to_borrow|country|share_class_shares_outstanding|locale|fama_industry|maintenance_margin_requirement|branding|composite_figi|marginable|shares_outstanding|market_capital|null_count
XNYS|7.0||USB-PH|True|U S Bancorp|Finance Insurance And Real Estate|BBG000008SL5|||NATIONAL COMMERCIAL BANKS|2025-10-16T10:45:00.000+0000|PRF|USBpH|USBpH:US|0000036104||902973155||USD||||https://www.usbank.com||||||6021|With assets of around $685 billion, U.S. Bancorp is one of the largest regional banks in the US with its footprint in 26 states. The bank's branch network is mostly in Midwestern and Western markets. U.S. Bancorp has a comprehensive product set, with offerings in retail and commercial banking, credit cards, mortgages, payment services, trust, and wealth services.|Banks - Regional|National Commercial Banks|Normal|U.S. BANCORP, 800 NICOLLET MALL, MINNEAPOLIS, MN, 55402-7020|Financial Services|||USA|40000000.0|us|Banking||/dXNiYW5rLmNvbQ/images/2025-04-04_logo.svg|||3574709622.0|73286195710.0|18
XNYS|7.0||SPG-PJ|True|Simon Property Group, Inc.|Finance Insurance And Real Estate|BBG000007Y51|||REAL ESTATE INVESTMENT TRUSTS|2025-10-30T12:00:00.000+0000|PRF|SPGpJ|SPGpJ:US|0001063761||828806885||USD||||https://www.simon.com||||||6798|Simon Property Group is the largest retail real estate investment trust in the United States. Its portfolio includes an interest in 232 properties: 134 traditional malls, 73 premium outlets, 14 Mills centers (a combination of a traditional mall, outlet center, and big-box retailers), six lifestyle centers, and five other retail properties. Simon's portfolio averaged $733 in sales per square foot over the trailing 12 months. The company also owns a 22% interest in Klépierre, a European retail company with investments in shopping centers in 14 countries, and joint-venture interests in 33 premium outlets across 11 countries.|REIT - Retail|Real Estate Investment Trusts|Normal|225 WEST WASHINGTON STREET, INDIANAPOLIS, IN, 46204-3438|Real Estate|||USA|796948.0|us|Trading||/c2ltb24uY29t/images/2025-04-04_logo.svg|||1032764712.0|54772676501.0|18
XNYS|7.0||DLNG-PA|True|Dynagas LNG Partners LP|Transportation Communications Electric Gas And Sanitary Service|BBG009LCRY60||||2025-09-08T12:30:00.000+0000|PRF|DLNGpA|DLNGpA:US|0001578453||Y2188B116||USD||||http://www.dynagaspartners.com|MHY2188B1166|||||4400.0|Dynagas LNG Partners LP is a limited partnership company focused on owning and operating high specification and versatile LNG carriers that are employed on multi-year contracts with international energy companies, providing the benefits of stable cash flows and high utilization rates. The company defines charters of two years or more as multi-year charters. Its current LNG Carrier fleet is optimized for trading flexibility. In addition to conventional trade, part of LNG Carrier fleet is assigned with Ice Class 1A FS notation and are winterized which enables trade in subzero and ice bound conditions.|Oil & Gas Midstream|Water Transportation|Normal|Monaco|Energy|||USA|3000000.0|us|Transportation||/ZHluYWdhc3BhcnRuZXJzLmNvbQ/images/2025-04-04_logo.png|||4870792.0|128189504.0|18
XNYS|7.0||CFR-PB|False|Cullen Frost Bankers Inc.|Finance Insurance And Real Estate|BBG00Y60KZ26|||NATIONAL COMMERCIAL BANKS|2025-10-23T12:00:00.000+0000|PRF|CFRpB|CFRpB:US|0000039263||229899307||USD||||https://www.frostbank.com|US2298993070|||||6021|Cullen/Frost is a regional US bank with around $50 billion in assets (as of mid-2025), and it focuses exclusively on the Texas market. The bank has deep expertise in this market. It has implemented a relationship-based approach to banking that has garnered a strong market share in San Antonio. Cullen/Frost is also expanding into Houston, Dallas, and Austin market regions through branch openings. The bank's sweet spot is small to medium-size Texas-based commercial clients.|Banks - Regional|National Commercial Banks|Normal|111 W HOUSTON ST, SAN ANTONIO, TX, 78205|Financial Services|||USA||us|Banking||/ZnJvc3RiYW5rLmNvbQ/images/2025-04-04_logo.svg|||64325300.0|1186801785.0|18
XNYS|7.0||NLY-PG|True|Annaly Capital Management Inc|Finance Insurance And Real Estate|BBG00JPYXQD8|||REAL ESTATE INVESTMENT TRUSTS|2025-10-22T12:00:00.000+0000|PRF|NLYpG|NLYpG:US|0001043219||035710862||USD||||https://www.annaly.com||||||6798|Annaly Capital Management Inc is an American mortgage real estate investment trust. Its business objective is to generate net income for distribution to its stockholders and optimize its returns through prudent management of its diversified investment strategies. The company's reportable operating segments are; the Agency segment, which invests in Agency mortgage-backed securities collateralized by residential mortgages; the Residential Credit segment, which invests in non-Agency residential whole loans and securitized products within the residential and commercial markets; the Mortgage Servicing Rights segment; and Corporate & Other. Maximum revenue for the company is generated from its Agency segment.|REIT - Mortgage|Real Estate Investment Trusts|Normal|1211 AVENUE OF THE AMERICAS, NEW YORK, NY, 10036|Real Estate|||USA|19550000.0|us|Trading||/YW5uYWx5LmNvbQ/images/2025-04-04_logo.svg|||542737059.0|13807502149.0|18
XNYS|7.0||NLY-PI|False|Annaly Capital Management Inc|Finance Insurance And Real Estate|BBG00PH21MV7|||REAL ESTATE INVESTMENT TRUSTS|2025-10-22T12:00:00.000+0000|PRF|NLYpI|NLYpI:US|0001043219||035710847||USD||||https://www.annaly.com||||||6798|Annaly Capital Management Inc is an American mortgage real estate investment trust. Its business objective is to generate net income for distribution to its stockholders and optimize its returns through prudent management of its diversified investment strategies. The company's reportable operating segments are; the Agency segment, which invests in Agency mortgage-backed securities collateralized by residential mortgages; the Residential Credit segment, which invests in non-Agency residential whole loans and securitized products within the residential and commercial markets; the Mortgage Servicing Rights segment; and Corporate & Other. Maximum revenue for the company is generated from its Agency segment.|REIT - Mortgage|Real Estate Investment Trusts|Normal|1211 AVENUE OF THE AMERICAS, NEW YORK, NY, 10036|Real Estate|||USA|16000000.0|us|Trading||/YW5uYWx5LmNvbQ/images/2025-04-04_logo.svg|||573271250.0|14864923513.0|18
XNYS|7.0||ATH-PA|False|Athene Holding Ltd|Finance Insurance And Real Estate|BBG00PC7S442|||LIFE INSURANCE|2025-08-26T12:00:00.000+0000|PRF|ATHpA|ATHpA:US|0001527469||G0684D305 04686J861||USD||||https://www.athene.com|US04686J8615|||||6311|Athene Holding Ltd is a retirement services company. It issues, reinsures, and acquires retirement savings products designed for the increasing number of individuals and institutions seeking to fund retirement needs. The company operates in the business segment of marketing annuity products, fixed rate and fixed indexed annuities. The entity has business operations in the United States which generates the majority of the revenue, and other countries.|Insurance - Diversified|Life Insurance|Normal|7700 MILLS CIVIC PARKWAY, WEST DES MOINES, IA, 50266|Financial Services|||USA||us|Insurance||/YXRoZW5lLmNvbQ/images/2025-04-04_logo.svg|||203800000.0|5103152000.0|18
XNYS|7.0||HIG-PG|False|Hartford Financial Services Group Inc.|Finance Insurance And Real Estate|BBG00MFC47S8|||FIRE, MARINE & CASUALTY INSURANCE|2025-10-23T12:00:00.000+0000|PRF|HIGpG|HIGpG:US|0000874766||416518603||USD||||https://www.thehartford.com|US4165186036|||||6331|The Hartford Insurance Group Inc. provides property and casualty insurance, group benefits, and mutual funds. The company is widely recognized for its service excellence, sustainability practices, trust, and integrity. The Company currently conducts business principally in five reportable segments including Business Insurance, Personal Insurance, Property & Casualty Other Operations, Employee Benefits, and Hartford Funds, as well as a Corporate category. The company generates a majority of its revenue from Business Insurance.|Insurance - Diversified|Fire Marine & Casualty Insurance|Normal|ONE HARTFORD PLAZA, LAW-HO-1-09, HARTFORD, CT, 06155|Financial Services|||USA||us|Insurance||/dGhlaGFydGZvcmQuY29t/images/2025-04-04_logo.svg|||1449331560.0|36349235525.0|18
XNYS|7.0||CMRE-PB|True|Costamare Inc|Transportation Communications Electric Gas And Sanitary Service|BBG004X7V0S4||||2025-10-29T12:00:00.000+0000|PRF|CMREpB|CMREpB:US|0001503584||Y1771G110||USD||||https://www.costamare.com|MHY1771G1109|||||4412.0|Costamare Inc is an international owner and operator of containerships and dry bulk vessels. The company charter its containerships to the liner companies, providing transportation of containerized cargoes. It charter its dry bulk vessels to a wide variety of customers, providing transportation for dry bulk cargoes. The company's fleet of vessels includes Cosco Guangzhou, Cosco Ningbo, Cosco Yantian, Vantage, Valor, Valiant, Maersk Kobe, and among others. Costamare provides services to ocean carriers that demand a high standard of safety and reliability. It generates a majority of its revenue from the United States of America.|Marine Shipping|Deep Sea Foreign Transportation Of Freight|Normal|Monaco|Industrials|||USA|1970649.0|us|Transportation||/Y29zdGFtYXJlLmNvbQ/images/2025-04-04_logo.png|||52482937.0|1364561952.0|18
XNYS|7.0||CMRE-PC|True|Costamare Inc|Transportation Communications Electric Gas And Sanitary Service|BBG005TRX4K0||||2025-10-29T12:00:00.000+0000|PRF|CMREpC|CMREpC:US|0001503584||Y1771G128||USD||||https://www.costamare.com|MHY1771G1281|||||4412.0|Costamare Inc is an international owner and operator of containerships and dry bulk vessels. The company charter its containerships to the liner companies, providing transportation of containerized cargoes. It charter its dry bulk vessels to a wide variety of customers, providing transportation for dry bulk cargoes. The company's fleet of vessels includes Cosco Guangzhou, Cosco Ningbo, Cosco Yantian, Vantage, Valor, Valiant, Maersk Kobe, and among others. Costamare provides services to ocean carriers that demand a high standard of safety and reliability. It generates a majority of its revenue from the United States of America.|Marine Shipping|Deep Sea Foreign Transportation Of Freight|Normal|Monaco|Industrials|||USA|3973135.0|us|Transportation||/Y29zdGFtYXJlLmNvbQ/images/2025-04-04_logo.png|||51975365.0|1365918190.0|18
XNYS|7.0||COF-PJ|False|Capital One Financial Corp.|Finance Insurance And Real Estate|BBG00RKMN8P9|||NATIONAL COMMERCIAL BANKS|2025-10-23T12:00:00.000+0000|PRF|COFpJ|COFpJ:US|0000927628||14040H782||USD||||https://www.capitalone.com|US14040H7825|||||6021|Capital One is a diversified financial services holding company headquartered in McLean, Virginia. Originally a spinoff of Signet Financial's credit card division in 1994, the company is now primarily involved in credit card lending, auto loans, and commercial lending. Following the acquisition of Discover in 2025, the firm also has a modest personal loan business, though credit card lending still provides the majority of the bank's revenue.|Credit Services|National Commercial Banks|Normal|1680 CAPITAL ONE DRIVE, MCLEAN, VA, 22102|Financial Services|||USA||us|Banking||/Y2FwaXRhbG9uZS5jb20/images/2025-04-04_logo.svg|||7329956510.0|138645394391.0|18
XNYS|7.0||FHN-PC|False|First Horizon National Corp.|Finance Insurance And Real Estate|BBG00VVNM4K1|||NATIONAL COMMERCIAL BANKS|2025-10-15T12:00:00.000+0000|PRF|FHNpC|FHNpC:US|0000036966||320517600||USD||||https://www.firsthorizon.com||||||6021|First Horizon Corp is the parent company of First Tennessee Bank, a prominent regional bank with about 200 branches around Tennessee. The company's reportable segments are: Commercial, Consumer & Wealth, Wholesale, and Corporate. The majority of its revenue is generated from Commercial, Consumer & Wealth. The Commercial, Consumer & Wealth segment offers financial products and services, including traditional lending and deposit taking, to commercial and consumer clients in the southern USA and other selected markets.|Banks - Regional|National Commercial Banks|Normal|165 MADISON AVENUE, MEMPHIS, TN, 38103|Financial Services|||USA|2300000.0|us|Banking||/Zmlyc3Rob3Jpem9uLmNvbQ/images/2025-04-04_logo.svg|||507725483.0|12781633627.0|18
XNYS|7.0||CMRE-PD|True|Costamare Inc|Transportation Communications Electric Gas And Sanitary Service|BBG008N1HF66||||2025-10-29T12:00:00.000+0000|PRF|CMREpD|CMREpD:US|0001503584||Y1771G136||USD||||https://www.costamare.com|MHY1771G1364|||||4412.0|Costamare Inc is an international owner and operator of containerships and dry bulk vessels. The company charter its containerships to the liner companies, providing transportation of containerized cargoes. It charter its dry bulk vessels to a wide variety of customers, providing transportation for dry bulk cargoes. The company's fleet of vessels includes Cosco Guangzhou, Cosco Ningbo, Cosco Yantian, Vantage, Valor, Valiant, Maersk Kobe, and among others. Costamare provides services to ocean carriers that demand a high standard of safety and reliability. It generates a majority of its revenue from the United States of America.|Marine Shipping|Deep Sea Foreign Transportation Of Freight|Normal|Monaco|Industrials|||USA|3986542.0|us|Transportation||/Y29zdGFtYXJlLmNvbQ/images/2025-04-04_logo.png|||50179764.0|1352350192.0|18
XNYS|7.0||DBRG-PI|False|DigitalBridge Group Inc|Finance Insurance And Real Estate|BBG00GSSRRJ3|||INVESTMENT ADVICE|2025-10-30T12:30:00.000+0000|PRF|DBRGpI|DBRGpI:US|0001679688||19625W872 19626G603 25401T405||USD||||https://www.digitalbridge.com|US25401T4058|||||6282|DigitalBridge Group Inc is a developer of alternative asset manager dedicated to investing in digital infrastructure. The company's platform invests in and operates businesses across the digital ecosystem, including cell towers, data centres, fiber, small cells, and edge infrastructure, to provide clients with funds for digital infrastructure real estate infrastructure.|Real Estate Services|Real Estate Investment Trusts|Normal|750 PARK OF COMMERCE DRIVE, SUITE 210, BOCA RATON, FL, 33487|Real Estate|||USA||us|Trading||/ZGlnaXRhbGJyaWRnZS5jb20/images/2025-04-04_logo.png|||94801674.0|4026761640.0|18
XNYS|7.0||AMH-PG|True|American Homes 4 Rent|Finance Insurance And Real Estate|BBG00H43C7V8|||REAL ESTATE INVESTMENT TRUSTS|2025-10-27T10:59:00.000+0000|PRF|AMHpG|AMHpG:US|0001562401||02665T876||USD||||https://www.amh.com||||||6798|American Homes 4 Rent is a real estate investment trust focused on acquiring, operating, and leasing single-family homes as rental properties throughout the United States. The company's real estate portfolio is largely comprised of single-family properties in urban markets in the Southern and Midwestern regions of the U.S. American Homes 4 Rent's land holdings also represent a sizable percentage of its total assets in terms of value. The company derives the vast majority of its income in the form of rental revenue from single-family properties through short-term or annual leases. The firm's geographical markets include Dallas, Texas; Indianapolis, Indiana; Atlanta, Georgia; and Charlotte, North Carolina in terms of the number of properties in each.|REIT - Residential|Real Estate Investment Trusts|Normal|280 PILOT ROAD, LAS VEGAS, NV, 89119|Real Estate|||USA|4600000.0|us|Trading||/YW1oLmNvbQ/images/2025-04-04_logo.svg|||560010686.0|13273245540.0|18
XNYS|7.0||HL-PB|True|Hecla Mining Co.|Mining|BBG000005BD4|||MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)|2025-11-04T21:00:00.000+0000|PRF|HLpB|HLpB:US|0000719413||422704205||USD||||https://www.hecla.com||||||1400|Hecla Mining Co produces and explores silver, gold, zinc, and other metals. The operating business segments are Greens Creek, Lucky Friday, Keno Hill, and Casa Berardi. It generates maximum revenue from the Greens Creek segment. Geographically, It operates in Canada, the United States, and Mexico, and it derives a majority of its revenue from the United States.|Other Precious Metals & Mining|Mining & Quarrying Of Nonmetallic Minerals (No Fuels)|Normal|6500 N MINERAL DRIVE SUITE 200, NONE, COEUR D'ALENE, ID, 83815-9408|Basic Materials|||USA|157816.0|us|Non-Metallic and Industrial Metal Mining||/aGVjbGEuY29t/images/2025-04-04_logo.png|||99039357.0|5304603270.0|18
XNYS|7.0||MAA-PI|True|Mid-America Apartment Communities, Inc.|Finance Insurance And Real Estate|BBG00FFK1021|||REAL ESTATE INVESTMENT TRUSTS|2025-10-22T12:00:00.000+0000|PRF|MAApI|MAApI:US|0000912595||59522J889||USD||||https://www.maac.com|US59522J8898|||||6798|Mid-America Apartment Communities Inc or MAA, is a real estate investment trust engaged in the acquisition, operation, and development of multifamily apartment communities located in the southeastern and southwestern United States. The company operates two reportable segments; Same Store includes communities that the Company has owned and have been stabilized for at least a full 12 months as of the first day of the calendar year and Non-Same Store and Other includes recently acquired communities, communities being developed or in lease-up, communities that have been disposed of or identified for disposition, communities that have experienced a casualty loss and stabilized communities that do not meet the requirements to be Same Store communities.|REIT - Residential|Real Estate Investment Trusts|Normal|6815 POPLAR AVENUE, SUITE 500, GERMANTOWN, TN, 38138|Real Estate|||USA||us|Trading||/bWFhYy5jb20/images/2025-04-04_logo.svg|||295356526.0|16324355192.0|18
XNYS|7.0||ASB-PF|False|Associated Banc-Corp.|Finance Insurance And Real Estate|BBG00VCZ3HC6|||STATE COMMERCIAL BANKS|2025-07-23T10:59:00.000+0000|PRF|ASBpF|ASBpF:US|0000007789||045487402||USD||||https://www.associatedbank.com|US0454872047|||||6022|Associated Banc-Corp is a bank holding company. The company through its subsidiaries provides a broad array of banking and nonbanking products and services to individuals and businesses. The company operates in three reportable segments; Corporate and Commercial Specialty; Community, Consumer, and Business; and Risk Management and Shared Services. The majority of its revenue is derived from the Corporate and Commercial Specialty and Community, Consumer, and Business segments.|Banks - Regional|State Commercial Banks|Normal|433 MAIN STREET, GREEN BAY, WI, 54301|Financial Services|||USA||us|Banking||/YXNzb2NpYXRlZGJhbmsuY29t/images/2025-04-04_logo.png|||163378688.0|3406445645.0|18
XNYS|7.0||GRBK-PA|False|Green Brick Partners Inc|Construction|BBG0145JGQR9|||OPERATIVE BUILDERS|2025-10-28T10:59:00.000+0000|PRF|GRBKpA|GRBKpA:US|0001373670||392709200||USD||||https://www.greenbrickpartners.com|US3927092003|||||1531|Green Brick Partners Inc is a homebuilding and land development company. It acquires and develops land, as well as provides land and construction financing to its controlled builders. The company has three reportable segments: builder operations central, builder operations southeast, and land development. The majority of the company's revenue is generated from the builder operations central segment which is entirely the operations of builders in Texas. The company is engaged in various aspects of the homebuilding process, including land acquisition and development, entitlements, design, construction, marketing, sales, and brand image creation. In addition to homebuilding, the company provides home financing services, such as mortgage and title.|Residential Construction|Operative Builders|Normal|5501 HEADQUARTERS DR, SUITE 300W, PLANO, TX, 75024|Consumer Cyclical|||USA||us|Construction||/Z3JlZW5icmlja3BhcnRuZXJzLmNvbQ/images/2025-04-04_logo.svg|||43565100.0|1045562400.0|18
XNYS|7.0||AHT-PD|True|Ashford Hospitality Trust Inc|Finance Insurance And Real Estate|BBG000004T28|||REAL ESTATE INVESTMENT TRUSTS|2025-11-04T12:00:00.000+0000|PRF|AHTpD|AHTpD:US|0001232582||044103406||USD||||https://www.ahtreit.com|US0441037944|||||6798|Ashford Hospitality Trust Inc. is a real estate investment trust that invests in full-service upscale and upper-upscale hotel properties in the U.S. The company owns and operates its assets through its operating partnership, Ashford Hospitality Limited Partnership. All of its hotels are located across the U.S. and operate under the Marriott, Hilton, Hyatt, Crowne Plaza, and Sheraton brands. Ashford's sole segment is Direct Hotel Investments, through which it owns hotels by acquisition or development. Ashford also provides real estate investment services, such as mezzanine financing, first mortgage financing, and sales-leaseback transactions. Its revenue streams include Room revenue, Food and beverage revenue, and Other revenue. Room revenue accounts for the majority of total revenue.|REIT - Hotel & Motel|Real Estate Investment Trusts|Normal|14185 DALLAS PARKWAY SUITE 1100, DALLAS, TX, 75254|Real Estate|||USA|1111127.0|us|Trading|||||2158675.0|38277625.0|18
XNYS|7.0||BAC-PS|False|Bank Of America Corp.|Finance Insurance And Real Estate|BBG014X6R6F1|||NATIONAL COMMERCIAL BANKS|2025-10-15T10:45:00.000+0000|PRF|BACpS|BACpS:US|0000070858||06055H871||USD||||https://www.bankofamerica.com|US0605051046|||||6021|Bank of America is one of the largest financial institutions in the United States, with more than $3.2 trillion in assets. It is organized into four major segments: consumer banking, global wealth and investment management, global banking, and global markets. Bank of America's consumer-facing lines of business include its network of branches and deposit-gathering operations, retail lending products, credit and debit cards, and small-business services. The company's Merrill Lynch operations provide brokerage and wealth-management services, as does its private bank. Wholesale lines of business include investment banking, corporate and commercial real estate lending, and capital markets operations. Bank of America has operations in several countries but is primarily US-focused.|Banks - Diversified|National Commercial Banks|Normal|BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC, 28255|Financial Services|||USA||us|Banking||/YmFua29mYW1lcmljYS5jb20/images/2025-04-04_logo.svg|||7406950000.0|147250166000.0|18
XNYS|7.0||CIM-PA|True|Chimera Investment Corp|Finance Insurance And Real Estate|BBG00DZDF6H6|||REAL ESTATE INVESTMENT TRUSTS|2025-10-30T12:00:00.000+0000|PRF|CIMpA|CIMpA:US|0001409493||16934Q307||USD||||https://www.chimerareit.com||||||6798|Chimera Investment Corporation is a real estate investment trust engaged in investing in a portfolio of mortgage assets on a leveraged basis. These investments include a variety of government-sponsored agency residential mortgage-backed securities, or RMBS, non-agency RMBS, agency commercial mortgage-backed securities, residential mortgage loans, and other real estate-related securities. Agency mortgage-backed securities represent the share of this portfolio, while subprime residential mortgage loans and non-agency RMBS also make up substantial shares.|REIT - Mortgage|Real Estate Investment Trusts|Normal|630 FIFTH AVENUE, SUITE 2044, NEW YORK, NY, 10111|Real Estate|||USA|5800000.0|us|Trading||/Y2hpbWVyYXJlaXQuY29t/images/2025-04-04_logo.svg|||50063783.0|1137449763.0|18
XNYS|7.0||ARR-PC|False|ARMOUR Residential REIT Inc|Finance Insurance And Real Estate|BBG00RJV9RX6|||REAL ESTATE INVESTMENT TRUSTS|2025-10-22T12:00:00.000+0000|PRF|ARRpC|ARRpC:US|0001428205||042315606||USD||||https://www.armourreit.com||||||6798|ARMOUR Residential REIT Inc operate in the U.S. and invest in fixed rate residential, adjustable rate and hybrid adjustable rate residential MBS issued or guaranteed by U.S. GSEs or guaranteed by Ginnie Mae. It also invest in U.S. Treasury Securities and money market instruments.|REIT - Mortgage|Real Estate Investment Trusts|Normal|3001 OCEAN DRIVE, SUITE 201, VERO BEACH, FL, 32963|Real Estate|||USA|6846978.0|us|Trading||/YXJtb3VycmVpdC5jb20/images/2025-04-04_logo.png|||67504918.0|1475387488.0|18
XNYS|7.0||AHT-PG|True|Ashford Hospitality Trust Inc|Finance Insurance And Real Estate|BBG00F0GJH93|||REAL ESTATE INVESTMENT TRUSTS|2025-11-04T12:00:00.000+0000|PRF|AHTpG|AHTpG:US|0001232582||044103703||USD||||https://www.ahtreit.com|US0441037035|||||6798|Ashford Hospitality Trust Inc. is a real estate investment trust that invests in full-service upscale and upper-upscale hotel properties in the U.S. The company owns and operates its assets through its operating partnership, Ashford Hospitality Limited Partnership. All of its hotels are located across the U.S. and operate under the Marriott, Hilton, Hyatt, Crowne Plaza, and Sheraton brands. Ashford's sole segment is Direct Hotel Investments, through which it owns hotels by acquisition or development. Ashford also provides real estate investment services, such as mezzanine financing, first mortgage financing, and sales-leaseback transactions. Its revenue streams include Room revenue, Food and beverage revenue, and Other revenue. Room revenue accounts for the majority of total revenue.|REIT - Hotel & Motel|Real Estate Investment Trusts|Normal|14185 DALLAS PARKWAY SUITE 1100, DALLAS, TX, 75254|Real Estate|||USA|1470948.0|us|Trading|||||2228021.0|38277976.0|18
XNYS|7.0||IVR-PC|True|Invesco Mortgage Capital Inc|Finance Insurance And Real Estate|BBG00HDT5DW5|||REAL ESTATE INVESTMENT TRUSTS|2025-10-29T12:00:00.000+0000|PRF|IVRpC|IVRpC:US|0001437071||46131B506||USD||||https://www.invescomortgagecapital.com||||||6798|Invesco Mortgage Capital Inc is a REIT that invests, finances, and manages residential and commercial mortgage-backed securities and mortgage loans. The company's portfolio consists of residential mortgage-backed securities (RMBS) that are guaranteed by a U.S. government agency such as the Government National Mortgage Association, or a federally chartered corporation such as the Federal National Mortgage Association or the Federal Home Loan Mortgage Corporation; Commercial mortgage-backed securities (CMBS) that are not guaranteed by a U.S. government agency or a federally chartered corporation; RMBS that are not guaranteed by a U.S. government agency or a federally chartered corporation; and other real estate-related financing arrangements.|REIT - Mortgage|Real Estate Investment Trusts|Normal|1331 SPRING ST. NW, SUITE 2500, ATLANTA, GA, 30309|Real Estate|||USA|6985917.0|us|Trading||/aW52ZXNjb21vcnRnYWdlY2FwaXRhbC5jb20/images/2025-04-04_logo.png|||20833245.0|506664518.0|18
XNYS|7.0||WFC-PA|False|Wells Fargo & Co.|Finance Insurance And Real Estate|BBG00XYJN896|||NATIONAL COMMERCIAL BANKS|2025-10-14T11:00:00.000+0000|PRF|WFCpA|WFCpA:US|0000072971||94988U128||USD||||https://www.wellsfargo.com||||||6021|Wells Fargo is one of the largest banks in the United States, with approximately $1.9 trillion in balance-sheet assets. The company has four primary segments: consumer banking, commercial banking, corporate and investment banking, and wealth and investment management. It is almost entirely focused on the US.|Banks - Diversified|National Commercial Banks|Normal|420 MONTGOMERY STREET, SAN FRANCISCO, CA, 94104|Financial Services|||USA||us|Banking||/d2VsbHNmYXJnby5jb20/images/2025-04-04_logo.svg|||3203440000.0|63428112000.0|19
XNYS|7.0||WFC-PC|False|Wells Fargo & Co.|Finance Insurance And Real Estate|BBG00Z19HY08|||NATIONAL COMMERCIAL BANKS|2025-10-14T11:00:00.000+0000|PRF|WFCpC|WFCpC:US|0000072971||95002Y202||USD||||https://www.wellsfargo.com||||||6021|Wells Fargo is one of the largest banks in the United States, with approximately $1.9 trillion in balance-sheet assets. The company has four primary segments: consumer banking, commercial banking, corporate and investment banking, and wealth and investment management. It is almost entirely focused on the US.|Banks - Diversified|National Commercial Banks|Normal|420 MONTGOMERY STREET, SAN FRANCISCO, CA, 94104|Financial Services|||USA||us|Banking||/d2VsbHNmYXJnby5jb20/images/2025-04-04_logo.svg|||13823597872.0|258982309284.0|19
XNYS|7.0||WFC-PD|False|Wells Fargo & Co.|Finance Insurance And Real Estate|BBG011WSPCG8|||NATIONAL COMMERCIAL BANKS|2025-10-14T11:00:00.000+0000|PRF|WFCpD|WFCpD:US|0000072971||95002Y400||USD||||https://www.wellsfargo.com||||||6021|Wells Fargo is one of the largest banks in the United States, with approximately $1.9 trillion in balance-sheet assets. The company has four primary segments: consumer banking, commercial banking, corporate and investment banking, and wealth and investment management. It is almost entirely focused on the US.|Banks - Diversified|National Commercial Banks|Normal|420 MONTGOMERY STREET, SAN FRANCISCO, CA, 94104|Financial Services|||USA||us|Banking||/d2VsbHNmYXJnby5jb20/images/2025-04-04_logo.svg|||3203440000.0|58110401600.0|19
XNYS|7.0||WFC-PY|True|Wells Fargo & Co.|Finance Insurance And Real Estate|BBG00GGSC2V3|||NATIONAL COMMERCIAL BANKS|2025-07-15T12:30:00.000+0000|PRF|WFCpY|WFCpY:US|0000072971||94988U656||USD||||https://www.wellsfargo.com||||||6021|Wells Fargo is one of the largest banks in the United States, with approximately $1.9 trillion in balance-sheet assets. The company has four primary segments: consumer banking, commercial banking, corporate and investment banking, and wealth and investment management. It is almost entirely focused on the US.|Banks - Diversified|National Commercial Banks|Normal|420 MONTGOMERY STREET, SAN FRANCISCO, CA, 94104|Financial Services|||USA||us|Banking||/d2VsbHNmYXJnby5jb20/images/2025-04-04_logo.svg|||8165360265.0|200949516122.0|19
XNYS|6.0||ATH-PB|False|Athene Holding Ltd|Finance Insurance And Real Estate|BBG00Q9D7BW7|||LIFE INSURANCE|2025-08-26T12:00:00.000+0000|PRF|ATHpB|ATHpB:US|0001527469||04686J200||USD||||https://www.athene.com||||||6311|Athene Holding Ltd is a retirement services company. It issues, reinsures, and acquires retirement savings products designed for the increasing number of individuals and institutions seeking to fund retirement needs. The company operates in the business segment of marketing annuity products, fixed rate and fixed indexed annuities. The entity has business operations in the United States which generates the majority of the revenue, and other countries.|Insurance - Diversified|Life Insurance|Normal|7700 MILLS CIVIC PARKWAY, WEST DES MOINES, IA, 50266|Financial Services|||USA||us|Insurance||/YXRoZW5lLmNvbQ/images/2025-04-04_logo.svg|||203800000.0|4328712000.0|19
XNYS|7.0||ATCO-PH|False|Atlas Corp.|Transportation Communications Electric Gas And Sanitary Service|||||2025-11-05T12:00:00.000+0000|PRF|ATCOpH|ATCOpH:US|0001794846||Y0436Q141||USD||||https://www.atlascorporation.com|MHY0436Q1411|||||4412.0|Atlas Corp is a global asset manager and the parent company of Seaspan and APR Energy. Its vessel leasing segment, which is conducted through Seaspan, owns and operates a fleet of vessels that it charters to major liner companies. The company deploys its vessels on long-term, fixed-rate time charters to take advantage of the stable cash flow and high utilization rates that are typically associated with long-term time charters.|Asset Management|Deep Sea Foreign Transportation Of Freight|Normal|British Columbia; Canada|Financial Services|||USA|9025105.0|us|Transportation||/YXRsYXNjb3Jwb3JhdGlvbi5jb20/images/2025-04-04_logo.png|||172283908.0|7407665429.0|19
