exchange|confidence_score|al_symbol|av_symbol|ed_symbol|fd_symbol|fp_symbol|it_symbol|pl_symbol|sh_symbol|shares_outstanding|margin_requirement_short|status|cusip|sic_description|fama_industry|sector|earnings_announcement|fama_sector|industry|share_class_figi|sic_industry|symbol|figi|sic_code|composite_figi|composite_symbol|maintenance_margin_requirement|homepage_url|halt_reason|marginable|city|lot|branding|margin_requirement_long|scalemarketcap|sic_sector|cik|share_class_shares_outstanding|state|isin|locale|shortable|country|zipcode|weighted_shares_outstanding|cusips|location|industry_group|primary_listing|scalerevenue|tradable|short_sale_restricted|currency|easy_to_borrow|description|type|name|market_capital|null_count
XNYS|6.0||F-P-B|F-P-B|F-PB|F-PB|||F-PB|1970864292.0||Normal|||Automobiles and Trucks|Consumer Discretionary|2025-10-22T12:00:00.000+0000||Automobiles||Motor Vehicles & Passenger Car Bodies|FpB||3711.0||||http://www.ford.com|||Dearborn||||Large Cap|Manufacturing|0000037996||MI||||United States|48126-1899||345370845|Michigan; U.S.A|Automobiles & Components|||||USD||Ford Motor Company designs, manufactures, markets, and services a range of Ford trucks, cars, sport utility vehicles, electrified vehicles, and Lincoln luxury vehicles worldwide. It operates through three segments: Automotive, Mobility, and Ford Credit. The Automotive segment sells Ford and Lincoln vehicles, service parts, and accessories through distributors and dealers, as well as through dealerships to commercial fleet customers, daily rental car companies, and governments. The Mobility segment designs and builds mobility services; and provides self-driving systems development services. The Ford Credit segment primarily engages in vehicle-related financing and leasing activities to and through automotive dealers. It provides retail installment sale contracts for new and used vehicles; and direct financing leases for new vehicles to retail and commercial customers, such as leasing companies, government entities, daily rental companies, and fleet customers. This segment also offers wholesale loans to dealers to finance the purchase of vehicle inventory; and loans to dealers to finance working capital and enhance dealership facilities, purchase dealership real estate, and other dealer vehicle programs. Ford Motor Company has a strategic collaboration with ARB Corporation Limited to develop a suite of aftermarket products for the new Ford Bronco. The company was founded in 1903 and is based in Dearborn, Michigan.|PRF|Ford Motor Company|43627671928.0|27
XNYS|7.0||WRB-P-G|WRB-PG|WRB-PG|WRB-PG|WRBpG||WRB-PG|1567549511.0||Normal|||Insurance|Financials|2025-10-27T12:00:00.000+0000||Insurance - Property & Casualty||Fire Marine & Casualty Insurance|WRBpG|BBG00XDHZJR6|6331.0||WRBpG:US||http://www.berkley.com||||||||Finance Insurance And Real Estate|0000011544||||||USA|||084423888|Connecticut; U.S.A|Insurance|False||||USD||W.R. Berkley Corporation 4.25% represents a series of preferred stock issued by W.R. Berkley Corporation, a holding company for insurance operating subsidiaries. The preferred shares pay a fixed dividend of 4.25% annually. Investors purchase these shares for a steady income stream.|BND|W.R. Berkley Corporation 4.25% |27447791938.0|27
XNYS|6.0||RITM-P-A|RITM-PA||RITM-PA||RITMpA|RITM-PA|257499582.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-27T12:30:00.000+0000||REIT - Mortgage||Real Estate Investment Trusts|RITMpA||6798||||https://www.rithmcap.com|||||/cml0aG1jYXAuY29t/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001556593|4210000.0||US64828T3005|us||USA|||64828T300|799 BROADWAY, New York, NY, 10003||||||USD||Rithm Capital Corp operates as a real estate investment trust that provides capital and services to the real estate and financial services industries. The company aims to generate attractive risk-adjusted returns in all interest-rate environments through a complementary portfolio of investments and operating businesses. Its investment portfolio is composed of mortgage servicing-related assets (full and excess MSRs and servicer advances), residential securities (and associated call rights) loans (including single-family rental), and consumer loans. Its operating segments are Origination and Servicing; Investment Portfolio; Residential Transitional Lending; and Asset Management.|PRF|Rithm Capital Corp.|13448205120.0|27
XNYS|6.0||BANC-P-F|BANC-PF||BANC-PF||BANCpF|BANC-PF|98630233.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financial Services|2025-07-21T15:30:00.000+0000||Banks - Regional||National Commercial Banks|BANCpF||6021||||https://www.bancofcal.com|||||/YmFuY29mY2FsLmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001169770|||US05990K8412|us||USA|||05990K841|3 MACARTHUR PLACE, SANTA ANA, CA, 92707||||||USD||Banc of California Inc is a financial holding company. It offers banking and financial services. Its services include banking services, lending services, and private banking services. Its deposit and banking product and service offerings include checking, savings, money market, certificates of deposit, and retirement accounts. Lending activities are focused on providing financing to California's diverse private businesses, entrepreneurs, and communities, and loans are often secured by California commercial and residential real estate. The company has one reportable segment named Commercial banking.|EQS|Banc of California Inc.|4029951956.0|28
XNYS|6.0||PSA-P-P|PSA-PP||PSA-PP||PSApP|PSA-PP|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApP||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W4612|us||USA|||74460W461|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|2879183730.0|28
XNYS|6.0||PSA-P-N|PSA-PN||PSA-PN||PSApN|PSA-PN|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApN||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W5114|us||USA|||74460W511|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|2790509784.0|28
XNYS|6.0||PSA-P-J|PSA-PJ||PSA-PJ||PSApJ|PSA-PJ|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApJ||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W5940|us||USA|||74460W594|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|3361679480.0|28
XNYS|6.0||PSA-P-L|PSA-PL||PSA-PL||PSApL|PSA-PL|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApL||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W5528|us||USA|||74460W552|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|3309043580.0|28
XNYS|6.0||PSA-P-F|PSA-PF||PSA-PF||PSApF|PSA-PF|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApF||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W6856|us||USA|||74460W685|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|3761712320.0|28
XNYS|6.0||PSA-P-Q|PSA-PQ||PSA-PQ||PSApQ|PSA-PQ|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApQ||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W4463|us||USA|||74460W446|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|2828302360.0|28
XNYS|6.0||PSA-P-R|PSA-PR||PSA-PR||PSApR|PSA-PR|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApR||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W4208|us||USA|||74460W420|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|2882692790.0|28
XNYS|6.0||PSA-P-S|PSA-P-S||PSA-PS||PSApS|PSA-PS|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApS||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311|||US74460W3960|us||USA|||74460W396|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage DEP SH REPSTG PFD SH BEN INT SER S|2942346810.0|28
XNYS|7.0||XFLT-P-A|XFLT-P-A|XFLT-PA|XFLT-PA|XFLTpA|XFLTpA||16717557.0||Normal||||Financials|2025-06-05T12:30:00.000+0000|||||XFLTpA|BBG00ZSDX7V7|||XFLTpA:US||http://www.xainvestments.com/funds|||Chicago||/eGFpbnZlc3RtZW50cy5jb20/images/2025-04-04_logo.svg||Micro Cap||0001703079||IL||us||United States|60654||||Diversified Financials|False||||USD||XAI Octagon Floating Rate & Alternative Income Term Trust is a closed-end management investment company. This preferred stock series offers a fixed income stream. The company is managed by XAI Asset Management, LLC and is based in Chicago, Illinois.|PRF|XAI Octagon Floating Rate & Alternative Income Term Trust|1912165453.0|28
XNYS|6.0||MS-P-P|MS-PP||MS-PP||MSpP|MS-PP|1596340000.0||Normal||SECURITY BROKERS, DEALERS & FLOTATION COMPANIES|Trading|Financial Services|2025-10-15T11:30:00.000+0000||Capital Markets||Security Brokers Dealers & Flotation Companies|MSpP||6211||||https://www.morganstanley.com|||||/bW9yZ2Fuc3RhbmxleS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000895421|||US61762V8533|us||USA|||61762V853|1585 BROADWAY, NEW YORK, NY, 10036||||||USD||Morgan Stanley is a massive global financial services firm, with offices in 42 countries and more than 80,000 employees as of year-end 2024. The firm cut its teeth in investment banking and institutional trading, where it maintains a strong presence today, but generates the lion share of its income from wealth and asset management franchises, where it boasted $7.9 trillion in client assets at the end of its most recent fiscal year. After reincorporation as a bank holding company in the wake of the great financial crisis, Morgan Stanley also boasts a top 10 banking franchise by deposits, with nearly $400 billion in customer deposits, predominately attributable to cash sweeps from its wealth management and brokerage businesses.|PRF|Morgan Stanley|40930157600.0|28
XNYS|6.0||GNL-P-D|GNL-PD||GNL-PD||GNLpD|GNL-PD|71317963.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-11-04T10:59:00.000+0000||REIT - Diversified||Real Estate Investment Trusts|GNLpD||6798||||http://www.globalnetlease.com|||||/Z2xvYmFsbmV0bGVhc2UuY29t/images/2025-04-04_logo.png|||Finance Insurance And Real Estate|0001526113|||US3793785086|us||USA|||379378508|650 FIFTH AVE, 30TH FLOOR, NEW YORK, NY, 10019||||||USD||Global Net Lease Inc is a real estate investment trust that manages a globally diversified portfolio of commercial real estate properties. The company is engaged in the ownership, management, operating, lease, acquisition, investment, and sale of the portfolio assets. Its segments include Industrial & Distribution; Multi-Tenant Retail; Single-Tenant Retail; and office. The company derives maximum revenue from industrial and distribution segment. The company geographically operates in Unites States, United Kingdom, Canada and Europe.|EQS|Global Net Lease Inc. 7.50% Cum. Redeem. Pfd. Series D|5321064118.0|28
XNYS|7.0||OPP-P-A|OPP-P-A|OPP-PA|OPP-PA|OPPpA|OPPpA||15554966.0||Normal||||Financials|||Capital Markets|||OPPpA|BBG00XX9B6M1|||OPPpA:US||http://www.rivernorth.com/mutual-funds/rnsix-rndlx|||Chicago||/cml2ZXJub3J0aC5jb20/images/2025-04-04_logo.svg||Micro Cap||0001678130||IL||us||United States|60654||||Diversified Financials|False||||USD||RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. is a closed ended fixed income mutual fund launched and managed by RiverNorth Capital Management, LLC. The fund is co-managed by DoubleLine Capital LP. It invests in fixed income markets. The fund seeks to benchmark the performance of its portfolio against the Barclays Capital U.S. Aggregate Bond Index. RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. was formed on December 30, 2010 and is domiciled in the United States.|PRF|RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.|528132965.0|28
XNYS|6.0||JPM-P-L|JPM-PL||JPM-PL||JPMpL|JPM-PL|2749750000.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financial Services|2025-10-14T10:45:00.000+0000||Banks - Diversified||National Commercial Banks|JPMpL||6021||||https://www.jpmorganchase.com|||||/anBtb3JnYW5jaGFzZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000019617|||US46625H1005|us||USA|||48128B549|383 MADISON AVENUE, NEW YORK, NY, 10017||||||USD||JPMorgan Chase is one of the largest and most complex financial institutions in the United States, with nearly $4 trillion in assets. It is organized into four major segments: consumer and community banking, corporate and investment banking, commercial banking, and asset and wealth management. JPMorgan operates, and is subject to regulation, in multiple countries.|PRF|JPMorgan Chase & Co.|55462457500.0|28
XNYS|6.0||ET-P-I|ET-PI||ET-PI||ETpI|ET-PI|3432680000.0||Normal||NATURAL GAS TRANSMISSION|Utilities|Energy|2025-10-29T12:00:00.000+0000||Oil & Gas Midstream||Natural Gas Transmission|ETpI||4922||||https://www.energytransfer.com|||||/ZW5lcmd5dHJhbnNmZXIuY29t/images/2025-04-04_logo.svg|||Transportation Communications Electric Gas And Sanitary Service|0001276187|||US29273V1008|us||USA|||29273V704|8111 WESTCHESTER DRIVE, SUITE 600, DALLAS, TX, 75225||||||USD||Energy Transfer owns one of the largest portfolios of crude oil, natural gas, and natural gas liquids midstream assets in the US, primarily in Texas and the US midcontinent region. Its system includes more than 12,000 miles of intrastate pipelines and 20,000 miles of interstate pipelines. It also owns gathering, processing, and storage facilities in the largest US oil and gas producing regions. Other businesses include a network of natural gas liquids and refined products facilities, 18,000 miles of crude oil pipelines, and the Lake Charles gas liquefaction facility. Energy Transfer combined its publicly traded limited and general partnerships in October 2018.|EQS|Energy Transfer LP|39304186000.0|28
XNAS|6.0||REVBW|REVBW|REVBW||REVBW|REVBW||||Normal||PHARMACEUTICAL PREPARATIONS||Health Care|||Biotechnology|||REVBW|BBG00Y646SR3|2834|BBG00Y646SC9|REVBW:US||https://www.revbiosciences.com||||100.0|/cmV2Ymlvc2NpZW5jZXMuY29t/images/2025-04-04_logo.png||Nano Cap||0001810560|||US76135L6065|us||United States||||4660 LAJOLLA VILLAGE DRIVE, SUITE 100, SAN DIEGO, CA, 92122|Pharmaceuticals, Biotechnology & Life Sciences|True||||USD||Revelation Biosciences Inc. Warrant entitles the holder to purchase common stock of Revelation Biosciences Inc. Revelation Biosciences Inc. is a biopharmaceutical company focused on developing immunomodulatory therapies and diagnostics.|WAR|Revelation Biosciences, Inc. - Warrant||28
XNYS|6.0||JXN-P-A|JXN-PA||JXN-PA||JXNpA|JXN-PA|69651460.0||Normal||LIFE INSURANCE|Insurance|Financial Services|2025-11-05T12:00:00.000+0000||Insurance - Life||Life Insurance|JXNpA||6311||||https://www.jackson.com|||||/amFja3Nvbi5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001822993|||US46817M2061|us||USA|||46817M206|1 CORPORATE WAY, LANSING, MI, 48951||||||USD||"Jackson Financial Inc helps Americans grow and protect their retirement savings and income to enable them to pursue financial freedom for life. Its retail product offerings are comprised of annuities, designed to help retail investors save for and live in retirement. Its diverse suite of annuities includes a variable, fixed index, and fixed annuities. The company manages its business through three segments: Retail Annuities, Institutional Products, and Closed Life and Annuity Blocks and Corporate and Other segments. The company generates the majority of its revenue from the Retail Annuities segment, which offers a variety of retirement income and savings products of variable annuities, registered index-linked annuities (""RILA""), fixed index annuities, fixed annuities, and payout annuities."|PRF|Jackson Financial Inc.|1806062358.0|28
XNYS|6.0||RITM-P-D|RITM-PD||RITM-PD||RITMpD|RITM-PD|266026609.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-27T12:30:00.000+0000||REIT - Mortgage||Real Estate Investment Trusts|RITMpD||6798||||https://www.rithmcap.com|||||/cml0aG1jYXAuY29t/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001556593|||US64828T7063|us||USA|||64828T706|799 BROADWAY, New York, NY, 10003||||||USD||Rithm Capital Corp operates as a real estate investment trust that provides capital and services to the real estate and financial services industries. The company aims to generate attractive risk-adjusted returns in all interest-rate environments through a complementary portfolio of investments and operating businesses. Its investment portfolio is composed of mortgage servicing-related assets (full and excess MSRs and servicer advances), residential securities (and associated call rights) loans (including single-family rental), and consumer loans. Its operating segments are Origination and Servicing; Investment Portfolio; Residential Transitional Lending; and Asset Management.|PRF|Rithm Capital Corp.|13055789040.0|28
XNYS|6.0||TEN-P-E|TEN-PE||TEN-PE||TENpE|TEN-PE|29660443.0||Normal|||Transportation|Energy|2025-09-08T12:30:00.000+0000||Oil & Gas Midstream||Deep Sea Foreign Transportation Of Freight|TENpE||4412.0||||https://www.tenn.gr|||||/dGVubi5ncg/images/2025-04-04_logo.png|||Transportation Communications Electric Gas And Sanitary Service|0001166663|4745947.0||BMG9108L1578|us||USA|||G9108L157|Greece||||||USD||Tsakos Energy Navigation Ltd is a seaborne transportation service provider for crude oil and petroleum products. The company's carriers cater to national and international independent oil companies and refiners. It generates revenue through charter contracts with its clients, which include time, bareboat, and voyage charters, contracts of affreightment, and pool arrangements.|PRF|Tsakos Energy Navigation Limited|777103607.0|28
XNYS|6.0||RWT-P-A|RWT-PA||RWT-PA||RWTpA|RWT-PA|30732044.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Mortgage||Real Estate Investment Trusts|RWTpA||6798||||https://www.redwoodtrust.com|||||/cmVkd29vZHRydXN0LmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000930236|||US7580758081|us||USA|||758075808|ONE BELVEDERE PLACE, SUITE 300, MILL VALLEY, CA, 94941||||||USD||Redwood Trust Inc is a real estate investment trust focused on different areas of housing credit. The company operates in three segments: Sequoia Mortgage Banking includes mortgage loan conduit that acquires residential consumer loans from third-party originators for sale to whole loan buyers and securitization; CoreVest Mortgage Banking segment includes consists of a platform that originates residential investor loans for securitization, sale, or transfer into Redwood Investments portfolio; and Redwood Investments segment consists of organic investments sourced through mortgage banking operations, including securities retained from Sequoia and CoreVest securitization activities. It derives maximum revenue from Redwood Investments segment.|PRF|Redwood Trust Inc.|3248666220.0|28
XNYS|6.0||KEY-P-L|KEY-PL||KEY-PL||KEYpL|KEY-PL|797867188.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financial Services|2025-10-16T10:30:00.000+0000||Banks - Regional||National Commercial Banks|KEYpL||6021||||https://www.key.com|||||/a2V5LmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000091576|||US4932671088|us||USA|||493267843|127 PUBLIC SQ, CLEVELAND, OH, 44114-1306||||||USD||With assets of around $185 billion, Ohio-based KeyCorp's bank footprint spans 16 states, but it is predominantly concentrated in its two largest markets: Ohio and New York. KeyCorp is primarily focused on serving middle-market commercial clients through a hybrid community/corporate bank model.|PRF|KeyCorp|27434930400.0|28
XNYS|6.0||RITM-P-C|RITM-PC||RITM-PC||RITMpC|RITM-PC|262369602.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-27T12:30:00.000+0000||REIT - Mortgage||Real Estate Investment Trusts|RITMpC||6798||||https://www.rithmcap.com|||||/cml0aG1jYXAuY29t/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001556593|||US64828T5083|us||USA|||64828T508|799 BROADWAY, New York, NY, 10003||||||USD||Rithm Capital Corp operates as a real estate investment trust that provides capital and services to the real estate and financial services industries. The company aims to generate attractive risk-adjusted returns in all interest-rate environments through a complementary portfolio of investments and operating businesses. Its investment portfolio is composed of mortgage servicing-related assets (full and excess MSRs and servicer advances), residential securities (and associated call rights) loans (including single-family rental), and consumer loans. Its operating segments are Origination and Servicing; Investment Portfolio; Residential Transitional Lending; and Asset Management.|PRF|Rithm Capital Corp.|13172453280.0|28
XNYS|6.0||RITM-P-B|RITM-PB||RITM-PB||RITMpB|RITM-PB|256650420.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-27T12:30:00.000+0000||REIT - Mortgage||Real Estate Investment Trusts|RITMpB||6798||||https://www.rithmcap.com|||||/cml0aG1jYXAuY29t/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001556593|||US64828T4094|us||USA|||64828T409|799 BROADWAY, New York, NY, 10003||||||USD||Rithm Capital Corp operates as a real estate investment trust that provides capital and services to the real estate and financial services industries. The company aims to generate attractive risk-adjusted returns in all interest-rate environments through a complementary portfolio of investments and operating businesses. Its investment portfolio is composed of mortgage servicing-related assets (full and excess MSRs and servicer advances), residential securities (and associated call rights) loans (including single-family rental), and consumer loans. Its operating segments are Origination and Servicing; Investment Portfolio; Residential Transitional Lending; and Asset Management.|PRF|Rithm Capital Corp.|13437599280.0|28
XNYS|6.0||ALL-P-J|ALL-PJ||ALL-PJ||ALLpJ|ALL-PJ|263505000.0||Normal||FIRE, MARINE & CASUALTY INSURANCE|Insurance|Financial Services|2025-11-05T12:00:00.000+0000||Insurance - Property & Casualty||Fire Marine & Casualty Insurance|ALLpJ||6331||||https://www.allstate.com|||||/YWxsc3RhdGUuY29t/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000899051|||US0200027888|us||USA|||020002788|3100 SANDERS ROAD, NORTHBROOK, IL, 60062||||||USD||Allstate is one of the largest US property-casualty insurers in the US. Personal auto represents the largest percentage of revenue, but the company offers homeowners insurance and other insurance products. Allstate products are sold in North America primarily by about 6,000 exclusive agents.|PRF|The Allstate Corporation|7188416400.0|28
XNYS|6.0||LNC-P-D|LNC-P-D||LNC-PD||LNCpD|LNC-PD|189580000.0||Normal||LIFE INSURANCE|Insurance|Financial Services|2025-10-30T10:00:00.000+0000||Insurance - Life||Life Insurance|LNCpD||6311||||https://www.lincolnfinancial.com|||||/bGluY29sbmZpbmFuY2lhbC5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000059558||||us||USA|||534187885|150 N RADNOR CHESTER RD, RADNOR, PA, 19087||||||USD||Lincoln National Corp operates multiple insurance and retirement businesses. The company's operating segment includes Annuities; Retirement Plan Services; Life Insurance and Group Protection. Its products include fixed and indexed annuities, variable annuities, universal life insurance (UL), variable universal life insurance (VUL), linked-benefit UL and VUL, indexed universal life insurance (IUL), term life insurance, employer-sponsored retirement plans and services, and group life, disability and dental.|PRF|LNC-P-D|5124347400.0|29
XNYS|6.0||ATH-P-E|ATH-PE||ATH-PE||ATHpE|ATH-PE|203800000.0||Normal||LIFE INSURANCE|Insurance|Financial Services|2025-08-26T12:00:00.000+0000||Insurance - Diversified||Life Insurance|ATHpE||6311||||https://www.athene.com|||||/YXRoZW5lLmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001527469||||us||USA|||04686J507|7700 MILLS CIVIC PARKWAY, WEST DES MOINES, IA, 50266||||||USD||Athene Holding Ltd is a retirement services company. It issues, reinsures, and acquires retirement savings products designed for the increasing number of individuals and institutions seeking to fund retirement needs. The company operates in the business segment of marketing annuity products, fixed rate and fixed indexed annuities. The entity has business operations in the United States which generates the majority of the revenue, and other countries.|PRF|Athene Holding Ltd.|5325294000.0|29
XNYS|7.0||WRB-P-F|WRB-P-F|WRB-PF|WRB-PF||WRBpF|WRB-PF|1314568749.0||Normal||FIRE, MARINE & CASUALTY INSURANCE|Insurance|Financials|2025-10-27T12:00:00.000+0000||Insurance - Property & Casualty||Fire Marine & Casualty Insurance|WRBpF||6331||||||||||||Finance Insurance And Real Estate|0000011544||||us||USA|||084423805|475 STEAMBOAT ROAD, ., GREENWICH, CT, 06830|Insurance|||||USD||W.R. Berkley Corporation 5.10% represents a series of preferred stock issued by W.R. Berkley Corporation, a holding company for insurance operating subsidiaries. The preferred shares pay a fixed dividend of 5.10% annually. Investors purchase these shares for a steady income stream.|PRF|W.R. Berkley Corporation 5.10% |27080116229.0|29
XNYS|6.0||EFC-P-D|EFC-PD||EFC-PD||EFCpD|EFC-PD|99887067.0||Normal||REAL ESTATE|Real Estate|Real Estate|2025-08-04T20:00:00.000+0000||REIT - Mortgage||Real Estate|EFCpD||6500||||http://www.ellingtonfinancial.com||||||||Finance Insurance And Real Estate|0001411342|||US28852N2080|us||USA|||28852N505|53 Forest Ave, Greenwich, CT, 06870||||||USD||Ellington Financial Inc is a specialty finance company. Its primary investment objective is to generate attractive, risk-adjusted total returns for its shareholders by making investments. The company has two reportable segments; The Investment Portfolio Segment is focused on investing in a diverse array of financial assets, including residential and commercial mortgage loans, residential mortgage-backed securities, non-mortgage- and mortgage-related derivatives, debt and equity investments in loan origination companies, and other strategic investments, and The Longbridge Segment is focused on the origination and servicing of reverse mortgage loans. it acquires reverse mortgage loans both through its origination activities and through secondary market purchases.|EQS|Ellington Financial Inc.|2375314453.0|29
